id,INCOMING_DTTM,score_risco,abriu_rdr_48h
761,2025-11-25,23.5,0
761,2025-11-25,21.9,0
761,2025-11-25,34.2,0
2669,2025-11-25,23.8,1
2469,2025-11-25,24.7,0
356,2025-11-25,22.7,0
683,2025-11-25,98.0,1
2364,2025-11-25,30.9,1
2973,2025-11-25,97.7,1
5451,2025-11-25,41.1,1
879,2025-11-25,25.0,0
4952,2025-11-25,18.5,0
4952,2025-11-25,11.0,0
2346,2025-11-25,12.1,0
301,2025-11-25,97.0,1
301,2025-11-25,16.4,1
2996,2025-11-25,97.4,1
4952,2025-11-25,4.9,0
2364,2025-11-25,28.0,1
301,2025-11-25,9.9,1
628,2025-11-25,26.8,0
905,2025-11-25,97.7,1
487,2025-11-25,97.4,1
925,2025-11-25,15.9,0
927,2025-11-25,24.7,0
3054,2025-11-25,98.4,1
3067,2025-11-25,52.6,0
3071,2025-11-25,48.4,0
4920,2025-11-25,4.4,0
8,2025-11-25,35.9,0
628,2025-11-25,28.3,0
897,2025-11-25,97.7,1
2364,2025-11-25,97.2,1
2960,2025-11-25,21.2,1
2960,2025-11-25,34.1,1
811,2025-11-25,36.7,0
5036,2025-11-25,50.2,1
820,2025-11-25,32.8,0
2867,2025-11-25,98.3,1
820,2025-11-25,42.9,0
820,2025-11-25,32.5,0
2460,2025-11-25,13.9,0
826,2025-11-25,29.7,0
2457,2025-11-25,17.1,0
4999,2025-11-25,21.7,0
2903,2025-11-25,28.3,1
2903,2025-11-25,31.7,1
2903,2025-11-25,38.7,1
2906,2025-11-25,96.0,1
5379,2025-11-25,39.4,1
5379,2025-11-25,97.8,1
4992,2025-11-25,31.0,0
853,2025-11-25,14.2,0
5451,2025-11-25,32.5,1
5451,2025-11-25,97.2,1
2934,2025-11-25,98.2,1
4976,2025-11-25,19.5,0
4976,2025-11-25,19.2,0
5451,2025-11-25,42.9,1
646,2025-11-25,16.3,1
3122,2025-11-25,18.5,0
1938,2025-11-25,96.9,1
1490,2025-11-25,16.6,0
1937,2025-11-25,26.6,0
4428,2025-11-25,11.3,0
4415,2025-11-25,18.1,0
4024,2025-11-25,14.9,0
4031,2025-11-25,95.5,1
1391,2025-11-25,98.2,1
1645,2025-11-25,14.6,0
1640,2025-11-25,97.7,1
4401,2025-11-25,3.2,0
1633,2025-11-25,98.3,1
4401,2025-11-25,3.1,0
1673,2025-11-25,9.9,0
1612,2025-11-25,98.0,1
4052,2025-11-25,12.9,0
1578,2025-11-25,5.5,0
1578,2025-11-25,10.9,0
4059,2025-11-25,17.4,0
4390,2025-11-25,6.0,0
1401,2025-11-25,13.6,1
558,2025-11-25,54.1,0
1577,2025-11-25,8.4,0
5214,2025-11-25,17.1,0
1577,2025-11-25,8.1,0
157,2025-11-25,7.0,0
1577,2025-11-25,14.2,0
1673,2025-11-25,10.2,0
3995,2025-11-25,33.4,1
5358,2025-11-25,96.9,0
3910,2025-11-25,98.2,1
1283,2025-11-25,2.4,0
5441,2025-11-25,20.7,0
1285,2025-11-25,13.3,0
3919,2025-11-25,23.8,0
4473,2025-11-25,14.5,0
4473,2025-11-25,21.9,0
4471,2025-11-25,97.6,1
4457,2025-11-25,11.8,0
3995,2025-11-25,97.8,1
4457,2025-11-25,14.5,0
5187,2025-11-25,2.5,0
1713,2025-11-25,98.0,1
1342,2025-11-25,98.2,1
3977,2025-11-25,97.7,1
1356,2025-11-25,3.3,0
4457,2025-11-25,9.7,0
1153,2025-11-25,10.4,0
1680,2025-11-25,97.2,1
163,2025-11-25,97.5,1
3995,2025-11-25,32.9,1
5187,2025-11-25,3.3,0
4523,2025-11-25,26.5,0
151,2025-11-25,98.1,1
4378,2025-11-25,97.9,1
4130,2025-11-25,16.4,0
1482,2025-11-25,57.5,1
4144,2025-11-25,31.4,0
571,2025-11-25,27.8,0
4282,2025-11-25,34.2,0
1482,2025-11-25,98.4,1
4161,2025-11-25,43.6,1
4161,2025-11-25,97.6,1
4261,2025-11-25,38.7,0
1550,2025-11-25,20.7,1
4130,2025-11-25,8.4,0
1550,2025-11-25,96.4,1
4189,2025-11-25,5.1,0
4194,2025-11-25,14.9,1
4257,2025-11-25,96.7,1
4257,2025-11-25,20.9,1
4197,2025-11-25,98.3,1
4210,2025-11-25,97.8,1
5339,2025-11-25,97.5,1
4248,2025-11-25,28.4,1
4248,2025-11-25,97.1,1
1492,2025-11-25,8.6,0
5340,2025-11-25,32.9,0
1401,2025-11-25,21.0,1
4300,2025-11-25,9.2,0
4307,2025-11-25,97.5,1
4073,2025-11-25,19.1,0
4078,2025-11-25,98.0,1
1401,2025-11-25,19.0,1
151,2025-11-25,28.1,1
151,2025-11-25,40.4,1
4087,2025-11-25,4.5,0
149,2025-11-25,98.3,1
1401,2025-11-25,96.5,1
5208,2025-11-25,98.4,1
1428,2025-11-25,98.3,1
1475,2025-11-25,98.1,1
1431,2025-11-25,20.8,0
2621,2025-11-25,51.0,0
4363,2025-11-25,31.2,1
4363,2025-11-25,16.4,1
4109,2025-11-25,8.6,0
4109,2025-11-25,8.6,0
1441,2025-11-25,7.2,0
1571,2025-11-25,7.9,1
4316,2025-11-25,98.0,1
1446,2025-11-25,18.1,0
1475,2025-11-25,37.9,1
4363,2025-11-25,97.8,1
1782,2025-11-25,12.5,0
5143,2025-11-25,5.4,0
219,2025-11-25,19.8,0
219,2025-11-25,20.5,0
4631,2025-11-25,23.8,0
4530,2025-11-25,34.3,1
1182,2025-11-25,6.5,0
4638,2025-11-25,11.2,0
4638,2025-11-25,12.6,0
513,2025-11-25,98.2,1
4530,2025-11-25,98.0,1
1260,2025-11-25,48.5,0
3758,2025-11-25,30.8,1
3758,2025-11-25,29.1,1
3758,2025-11-25,36.7,1
1252,2025-11-25,23.7,1
4543,2025-11-25,97.4,1
36,2025-11-25,28.1,0
3758,2025-11-25,40.8,1
1839,2025-11-25,31.0,0
37,2025-11-25,11.4,0
3775,2025-11-25,96.9,1
3775,2025-11-25,31.8,1
1912,2025-11-25,35.3,0
1185,2025-11-25,97.3,1
3775,2025-11-25,19.6,1
1185,2025-11-25,22.8,1
37,2025-11-25,11.1,0
4577,2025-11-25,6.3,0
4577,2025-11-25,6.3,0
4631,2025-11-25,22.3,0
1882,2025-11-25,38.3,0
1839,2025-11-25,34.6,0
1839,2025-11-25,18.7,0
3756,2025-11-25,35.6,0
187,2025-11-25,26.1,0
1931,2025-11-25,26.9,1
4523,2025-11-25,54.3,0
1931,2025-11-25,97.9,1
4605,2025-11-25,19.2,0
3697,2025-11-25,31.3,0
1159,2025-11-25,13.0,0
1931,2025-11-25,47.0,1
5233,2025-11-25,30.7,0
1273,2025-11-25,30.7,0
5233,2025-11-25,20.0,0
4674,2025-11-25,12.0,0
523,2025-11-25,98.2,1
4583,2025-11-25,16.7,0
5233,2025-11-25,9.0,0
4523,2025-11-25,54.2,0
1860,2025-11-25,98.0,1
1839,2025-11-25,31.4,0
4583,2025-11-25,26.2,0
1860,2025-11-25,31.8,1
1153,2025-11-25,17.7,0
1802,2025-11-25,8.2,0
26,2025-11-25,32.3,0
533,2025-11-25,98.4,1
3697,2025-11-25,33.4,0
1045,2025-11-26,96.1,1
2491,2025-11-26,10.9,0
1046,2025-11-26,97.4,1
1186,2025-11-26,97.3,1
2013,2025-11-26,13.7,1
518,2025-11-26,18.3,0
1437,2025-11-26,96.1,1
1186,2025-11-26,53.6,1
1071,2025-11-26,50.0,1
1873,2025-11-26,27.1,0
5143,2025-11-26,7.2,0
1402,2025-11-26,96.8,1
356,2025-11-26,27.3,0
1188,2025-11-26,17.1,0
1571,2025-11-26,6.2,1
2025,2025-11-26,24.5,1
2025,2025-11-26,96.1,1
5406,2025-11-26,97.1,1
779,2025-11-26,96.8,1
2149,2025-11-26,32.3,0
1470,2025-11-26,95.4,1
2500,2025-11-26,2.7,0
2569,2025-11-26,2.8,0
2569,2025-11-26,2.7,0
353,2025-11-26,3.3,0
352,2025-11-26,96.1,1
1957,2025-11-26,46.8,1
2583,2025-11-26,97.2,1
2583,2025-11-26,34.3,1
5339,2025-11-26,31.9,0
5334,2025-11-26,17.8,0
1957,2025-11-26,96.4,1
1931,2025-11-26,27.6,0
1513,2025-11-26,97.3,1
756,2025-11-26,10.4,0
1153,2025-11-26,5.7,0
713,2025-11-26,97.4,1
1496,2025-11-26,46.8,1
1496,2025-11-26,96.4,1
5340,2025-11-26,29.0,1
1486,2025-11-26,23.6,1
1486,2025-11-26,95.9,1
1082,2025-11-26,13.8,0
1571,2025-11-26,93.2,1
1571,2025-11-26,9.0,1
1438,2025-11-26,21.5,0
1079,2025-11-26,27.0,0
2516,2025-11-26,13.7,0
2516,2025-11-26,31.9,0
2459,2025-11-26,36.4,0
2516,2025-11-26,18.5,0
2496,2025-11-26,97.3,1
2013,2025-11-26,22.3,1
2529,2025-11-26,27.7,0
2529,2025-11-26,21.1,0
2013,2025-11-26,15.1,1
1480,2025-11-26,32.6,0
2000,2025-11-26,97.2,1
2562,2025-11-26,21.5,0
2000,2025-11-26,44.3,1
2000,2025-11-26,35.4,1
1082,2025-11-26,14.2,0
825,2025-11-26,96.0,0
528,2025-11-26,13.1,0
826,2025-11-26,26.9,0
610,2025-11-26,23.2,1
1802,2025-11-26,7.3,0
1739,2025-11-26,97.0,1
1739,2025-11-26,53.5,1
5370,2025-11-26,11.3,0
935,2025-11-26,96.0,1
1735,2025-11-26,11.8,0
1814,2025-11-26,40.4,0
2099,2025-11-26,14.2,0
2107,2025-11-26,97.4,1
2282,2025-11-26,11.9,0
935,2025-11-26,6.9,1
2092,2025-11-26,97.2,1
1337,2025-11-26,9.1,0
2293,2025-11-26,97.5,1
1814,2025-11-26,31.7,0
2298,2025-11-26,93.9,1
930,2025-11-26,16.5,1
927,2025-11-26,39.6,0
1356,2025-11-26,3.6,0
935,2025-11-26,30.8,1
1356,2025-11-26,2.4,0
1332,2025-11-26,25.2,0
2256,2025-11-26,24.2,0
1752,2025-11-26,46.8,1
2152,2025-11-26,14.8,1
1752,2025-11-26,96.4,1
2170,2025-11-26,96.6,1
5358,2025-11-26,33.0,0
2172,2025-11-26,97.2,1
416,2025-11-26,32.1,1
416,2025-11-26,96.3,1
1744,2025-11-26,19.3,0
1300,2025-11-26,28.6,1
610,2025-11-26,94.3,1
1744,2025-11-26,20.6,0
2204,2025-11-26,12.9,0
2204,2025-11-26,11.7,0
2204,2025-11-26,18.8,0
2213,2025-11-26,97.2,1
1283,2025-11-26,2.5,0
2136,2025-11-26,97.0,1
994,2025-11-26,33.2,0
612,2025-11-26,8.1,0
975,2025-11-26,17.0,0
1577,2025-11-26,12.6,0
1256,2025-11-26,96.4,1
370,2025-11-26,97.2,1
1591,2025-11-26,18.6,1
360,2025-11-26,97.1,1
2383,2025-11-26,32.1,1
1591,2025-11-26,21.2,1
2383,2025-11-26,97.1,1
834,2025-11-26,32.2,0
834,2025-11-26,7.1,0
2385,2025-11-26,16.9,0
2385,2025-11-26,31.1,0
5377,2025-11-26,14.1,1
1035,2025-11-26,23.2,0
646,2025-11-26,96.9,1
2385,2025-11-26,19.1,0
2402,2025-11-26,95.7,1
2430,2025-11-26,95.7,1
826,2025-11-26,33.8,0
2453,2025-11-26,96.5,1
1577,2025-11-26,7.3,0
2457,2025-11-26,13.7,0
356,2025-11-26,19.6,0
1783,2025-11-26,39.3,1
1356,2025-11-26,2.7,0
5377,2025-11-26,27.0,1
1601,2025-11-26,22.9,1
2328,2025-11-26,17.0,0
5402,2025-11-26,18.5,1
1005,2025-11-26,19.3,0
1376,2025-11-26,95.8,1
1673,2025-11-26,8.6,0
1244,2025-11-26,95.8,1
370,2025-11-26,48.8,1
2087,2025-11-26,95.7,1
2346,2025-11-26,11.7,0
1391,2025-11-26,46.6,1
369,2025-11-26,96.7,1
2087,2025-11-26,29.7,1
5402,2025-11-26,18.2,1
1652,2025-11-26,32.1,1
1652,2025-11-26,96.3,1
2367,2025-11-26,25.9,0
1634,2025-11-26,97.0,0
1232,2025-11-26,20.1,0
641,2025-11-26,96.9,1
1613,2025-11-26,18.0,0
2087,2025-11-26,29.9,1
1356,2025-11-26,7.3,0
308,2025-11-26,16.1,0
4068,2025-11-26,6.5,0
37,2025-11-26,10.9,0
4625,2025-11-26,97.2,1
4619,2025-11-26,34.1,0
4609,2025-11-26,96.1,1
4536,2025-11-26,15.3,0
263,2025-11-26,97.4,1
4535,2025-11-26,96.0,1
4526,2025-11-26,18.3,0
4523,2025-11-26,41.4,0
4522,2025-11-26,32.1,1
4522,2025-11-26,43.3,1
3287,2025-11-26,42.4,1
3287,2025-11-26,97.0,1
4502,2025-11-26,36.5,1
3364,2025-11-26,33.4,0
3378,2025-11-26,97.4,1
3413,2025-11-26,95.3,1
3433,2025-11-26,23.5,0
3463,2025-11-26,23.8,0
4473,2025-11-26,12.6,1
5187,2025-11-26,3.5,0
4451,2025-11-26,21.3,0
4430,2025-11-26,7.3,0
3498,2025-11-26,11.5,0
4403,2025-11-26,97.2,1
4655,2025-11-26,34.1,0
3238,2025-11-26,97.1,1
5222,2025-11-26,18.0,0
3229,2025-11-26,14.3,0
301,2025-11-26,10.4,0
4839,2025-11-26,45.9,1
3028,2025-11-26,14.3,0
4813,2025-11-26,40.5,0
4813,2025-11-26,53.9,0
5448,2025-11-26,25.9,1
5448,2025-11-26,96.1,1
5448,2025-11-26,38.4,1
5448,2025-11-26,45.7,1
3042,2025-11-26,96.4,1
5255,2025-11-26,18.1,0
3117,2025-11-26,96.0,1
3524,2025-11-26,18.4,0
4804,2025-11-26,10.5,0
4760,2025-11-26,49.8,0
3178,2025-11-26,39.2,0
3186,2025-11-26,97.7,1
295,2025-11-26,4.5,0
5253,2025-11-26,46.6,0
4751,2025-11-26,25.4,1
5421,2025-11-26,29.9,0
4705,2025-11-26,8.4,0
4677,2025-11-26,16.4,0
3214,2025-11-26,97.4,1
3229,2025-11-26,9.2,0
3229,2025-11-26,9.5,0
3147,2025-11-26,4.7,0
4839,2025-11-26,97.2,1
4394,2025-11-26,96.4,1
4365,2025-11-26,18.2,0
3697,2025-11-26,32.0,1
4130,2025-11-26,15.1,1
3699,2025-11-26,97.3,1
125,2025-11-26,91.2,1
5436,2025-11-26,12.2,0
4078,2025-11-26,6.2,0
4078,2025-11-26,6.2,0
3758,2025-11-26,96.8,1
4070,2025-11-26,20.5,0
3775,2025-11-26,19.4,0
4068,2025-11-26,9.2,0
3822,2025-11-26,5.7,0
157,2025-11-26,2.7,0
157,2025-11-26,7.7,0
3847,2025-11-26,12.6,0
157,2025-11-26,6.2,0
4036,2025-11-26,13.9,0
4036,2025-11-26,14.6,0
4036,2025-11-26,11.1,0
3995,2025-11-26,11.2,0
3995,2025-11-26,31.0,0
183,2025-11-26,17.9,0
3900,2025-11-26,25.0,0
3982,2025-11-26,26.8,0
5222,2025-11-26,14.4,0
5437,2025-11-26,96.7,1
117,2025-11-26,97.3,1
5230,2025-11-26,20.5,0
5231,2025-11-26,97.3,1
3540,2025-11-26,16.0,0
4363,2025-11-26,18.5,0
4363,2025-11-26,16.0,0
4341,2025-11-26,97.4,1
3561,2025-11-26,33.4,0
3569,2025-11-26,3.1,0
4313,2025-11-26,96.2,1
4313,2025-11-26,28.2,1
4313,2025-11-26,18.2,1
4307,2025-11-26,39.8,0
4300,2025-11-26,9.2,0
3598,2025-11-26,97.2,1
4387,2025-11-26,94.6,1
4298,2025-11-26,96.6,1
4274,2025-11-26,48.7,0
5234,2025-11-26,23.9,0
3617,2025-11-26,11.0,0
3628,2025-11-26,9.5,0
3628,2025-11-26,8.9,0
3628,2025-11-26,14.6,0
3638,2025-11-26,5.9,0
3648,2025-11-26,25.6,0
4206,2025-11-26,97.0,1
4206,2025-11-26,25.7,1
117,2025-11-26,46.6,1
4189,2025-11-26,7.4,0
4274,2025-11-26,30.0,0
4853,2025-11-26,11.7,0
4669,2025-11-26,21.2,0
4868,2025-11-26,6.3,0
2763,2025-11-26,12.6,0
2877,2025-11-26,25.9,1
4924,2025-11-26,20.1,1
4912,2025-11-26,10.6,0
2669,2025-11-26,42.2,0
5158,2025-11-26,21.4,0
2896,2025-11-26,12.6,0
2669,2025-11-26,32.5,0
2773,2025-11-26,46.8,1
5036,2025-11-26,96.2,0
2669,2025-11-26,23.9,0
4952,2025-11-26,8.6,0
4923,2025-11-26,6.2,0
5109,2025-11-26,28.4,0
2894,2025-11-26,95.4,1
2799,2025-11-26,3.0,0
2690,2025-11-26,30.5,0
5106,2025-11-26,15.2,0
2675,2025-11-26,96.3,1
5157,2025-11-26,97.7,1
5096,2025-11-26,3.7,0
351,2025-11-26,95.4,1
2675,2025-11-26,52.9,1
5277,2025-11-26,32.6,0
2877,2025-11-26,96.1,1
2668,2025-11-26,33.2,0
2903,2025-11-26,97.1,1
2636,2025-11-26,9.3,0
4937,2025-11-26,21.3,0
301,2025-11-26,16.7,0
301,2025-11-26,6.1,0
5164,2025-11-26,33.4,0
5135,2025-11-26,14.8,0
4932,2025-11-26,8.8,0
329,2025-11-26,95.3,1
2960,2025-11-26,18.8,1
5126,2025-11-26,8.1,0
5096,2025-11-26,6.2,0
2960,2025-11-26,96.0,1
5153,2025-11-26,18.8,0
2877,2025-11-26,34.1,1
4990,2025-11-26,29.3,0
2941,2025-11-26,7.5,0
5096,2025-11-26,6.1,0
2662,2025-11-26,20.6,1
2807,2025-11-26,96.3,1
5018,2025-11-26,41.9,0
2680,2025-11-26,30.4,0
329,2025-11-26,25.4,1
351,2025-11-26,8.6,1
771,2025-11-27,38.7,0
4257,2025-11-27,26.3,0
4257,2025-11-27,20.6,0
4248,2025-11-27,96.0,0
5340,2025-11-27,96.7,1
4257,2025-11-27,9.9,0
5453,2025-11-27,97.2,1
775,2025-11-27,11.9,0
5164,2025-11-27,32.8,1
1431,2025-11-27,19.5,0
4358,2025-11-27,95.7,1
1440,2025-11-27,3.6,0
5008,2025-11-27,45.8,1
5008,2025-11-27,42.4,1
5008,2025-11-27,96.7,1
4335,2025-11-27,35.2,0
1446,2025-11-27,94.6,1
1446,2025-11-27,16.9,1
1457,2025-11-27,96.1,1
1463,2025-11-27,35.9,0
820,2025-11-27,96.2,1
820,2025-11-27,30.9,1
1475,2025-11-27,30.7,0
1480,2025-11-27,33.4,1
4228,2025-11-27,16.9,0
5454,2025-11-27,95.6,1
5038,2025-11-27,39.1,0
5038,2025-11-27,54.5,0
4272,2025-11-27,10.5,0
5340,2025-11-27,28.4,1
5048,2025-11-27,23.5,1
5048,2025-11-27,30.3,1
4220,2025-11-27,92.7,1
1551,2025-11-27,97.1,1
5048,2025-11-27,20.0,1
1620,2025-11-27,9.5,1
1631,2025-11-27,23.9,0
5114,2025-11-27,97.1,0
157,2025-11-27,2.5,0
5120,2025-11-27,17.6,0
749,2025-11-27,2.6,0
157,2025-11-27,5.8,0
1672,2025-11-27,48.1,1
1672,2025-11-27,97.3,1
1601,2025-11-27,29.5,1
5127,2025-11-27,6.9,1
3982,2025-11-27,26.3,1
1704,2025-11-27,36.2,0
1704,2025-11-27,42.3,0
5127,2025-11-27,11.6,1
3982,2025-11-27,32.7,1
715,2025-11-27,14.6,0
3956,2025-11-27,94.9,1
5428,2025-11-27,13.2,0
1723,2025-11-27,20.6,0
1689,2025-11-27,25.5,0
1591,2025-11-27,95.8,1
4052,2025-11-27,12.8,1
4052,2025-11-27,96.7,1
1531,2025-11-27,96.1,1
5048,2025-11-27,95.6,1
119,2025-11-27,16.0,0
1550,2025-11-27,18.7,0
4363,2025-11-27,16.1,0
4145,2025-11-27,97.6,1
4144,2025-11-27,31.8,0
4130,2025-11-27,95.1,1
4130,2025-11-27,21.5,1
4120,2025-11-27,96.0,1
1568,2025-11-27,40.3,1
1568,2025-11-27,96.7,1
4120,2025-11-27,44.9,1
5096,2025-11-27,5.7,0
1571,2025-11-27,6.3,0
5096,2025-11-27,5.6,0
5106,2025-11-27,19.6,1
5106,2025-11-27,16.4,1
151,2025-11-27,25.8,0
4068,2025-11-27,13.8,0
154,2025-11-27,96.7,1
1495,2025-11-27,14.6,0
4363,2025-11-27,15.5,0
4990,2025-11-27,19.9,0
5402,2025-11-27,94.1,1
4751,2025-11-27,96.7,1
1081,2025-11-27,6.8,0
4751,2025-11-27,30.6,1
11,2025-11-27,95.2,1
607,2025-11-27,95.2,1
4719,2025-11-27,16.0,0
4705,2025-11-27,4.4,0
4915,2025-11-27,25.4,1
4701,2025-11-27,97.4,1
4701,2025-11-27,46.6,1
1144,2025-11-27,24.3,1
1071,2025-11-27,97.6,1
1144,2025-11-27,96.6,1
1148,2025-11-27,95.2,1
1153,2025-11-27,5.1,0
5370,2025-11-27,14.3,0
24,2025-11-27,9.5,0
27,2025-11-27,46.1,1
947,2025-11-27,47.7,1
4915,2025-11-27,95.7,1
596,2025-11-27,95.6,1
27,2025-11-27,97.3,1
34,2025-11-27,28.8,0
4919,2025-11-27,35.1,1
1148,2025-11-27,37.2,1
4919,2025-11-27,39.3,1
1071,2025-11-27,51.1,1
4911,2025-11-27,37.1,1
1006,2025-11-27,6.3,0
4842,2025-11-27,96.0,1
4868,2025-11-27,10.0,0
4826,2025-11-27,29.0,1
4825,2025-11-27,5.2,0
984,2025-11-27,29.0,0
4892,2025-11-27,21.6,0
4809,2025-11-27,30.3,0
981,2025-11-27,38.6,0
13,2025-11-27,95.6,1
4804,2025-11-27,12.1,0
4912,2025-11-27,5.3,0
13,2025-11-27,43.8,1
1051,2025-11-27,25.4,1
4902,2025-11-27,96.1,1
1051,2025-11-27,95.7,1
4910,2025-11-27,39.0,1
1054,2025-11-27,42.1,0
4910,2025-11-27,46.5,1
4796,2025-11-27,18.0,0
1056,2025-11-27,11.4,0
1058,2025-11-27,31.9,1
608,2025-11-27,13.9,0
4910,2025-11-27,97.1,1
4804,2025-11-27,10.0,0
4993,2025-11-27,97.3,1
4919,2025-11-27,96.2,1
4631,2025-11-27,22.2,1
644,2025-11-27,97.8,1
1300,2025-11-27,28.0,1
4473,2025-11-27,95.0,1
4473,2025-11-27,13.8,1
4975,2025-11-27,5.3,0
1332,2025-11-27,31.9,1
1332,2025-11-27,25.7,1
594,2025-11-27,49.9,1
5187,2025-11-27,6.8,0
588,2025-11-27,96.1,1
48,2025-11-27,97.4,1
5171,2025-11-27,38.5,1
51,2025-11-27,17.1,1
1356,2025-11-27,2.8,0
1356,2025-11-27,2.8,0
4860,2025-11-27,9.2,0
5377,2025-11-27,18.8,1
5377,2025-11-27,27.1,1
4990,2025-11-27,19.1,0
4993,2025-11-27,47.5,1
4387,2025-11-27,13.1,0
4993,2025-11-27,50.7,1
851,2025-11-27,10.3,0
1401,2025-11-27,19.1,0
1356,2025-11-27,3.7,0
4919,2025-11-27,19.9,1
1300,2025-11-27,96.2,1
1300,2025-11-27,43.2,1
596,2025-11-27,36.2,1
596,2025-11-27,27.1,1
42,2025-11-27,20.5,0
4577,2025-11-27,4.7,0
4555,2025-11-27,32.8,0
1252,2025-11-27,34.7,0
4924,2025-11-27,96.1,1
4926,2025-11-27,12.1,0
1278,2025-11-27,18.6,0
4937,2025-11-27,20.8,1
4522,2025-11-27,96.3,1
1300,2025-11-27,34.3,1
5358,2025-11-27,24.4,0
4942,2025-11-27,95.6,1
4502,2025-11-27,95.8,1
4943,2025-11-27,27.4,0
5441,2025-11-27,17.6,0
5171,2025-11-27,95.4,1
1283,2025-11-27,3.3,0
1283,2025-11-27,2.6,0
1283,2025-11-27,7.3,0
4493,2025-11-27,37.0,0
594,2025-11-27,97.2,1
4473,2025-11-27,12.3,1
4942,2025-11-27,25.7,1
1737,2025-11-27,27.0,1
2632,2025-11-27,97.3,1
2187,2025-11-27,19.1,0
2013,2025-11-27,16.2,1
2473,2025-11-27,14.1,0
2013,2025-11-27,16.2,1
2013,2025-11-27,94.8,1
2469,2025-11-27,13.1,0
2838,2025-11-27,13.8,0
246,2025-11-27,12.0,0
246,2025-11-27,5.7,0
1999,2025-11-27,10.9,0
2032,2025-11-27,17.1,0
308,2025-11-27,17.0,1
303,2025-11-27,16.2,0
2453,2025-11-27,12.0,0
2051,2025-11-27,25.2,0
2425,2025-11-27,31.9,0
2896,2025-11-27,10.1,0
428,2025-11-27,97.0,1
3463,2025-11-27,23.9,0
2865,2025-11-27,52.9,0
1999,2025-11-27,11.4,0
2229,2025-11-27,12.0,0
460,2025-11-27,94.5,1
2696,2025-11-27,39.0,0
3648,2025-11-27,27.0,0
3644,2025-11-27,95.8,1
353,2025-11-27,7.8,0
2500,2025-11-27,3.8,0
1939,2025-11-27,39.6,0
1947,2025-11-27,47.1,1
1947,2025-11-27,96.2,1
2753,2025-11-27,25.5,1
2753,2025-11-27,26.7,1
1947,2025-11-27,28.8,1
3588,2025-11-27,4.4,0
2753,2025-11-27,95.6,1
2773,2025-11-27,96.3,1
2775,2025-11-27,31.1,0
3580,2025-11-27,35.9,0
1962,2025-11-27,96.1,1
3569,2025-11-27,3.3,0
3569,2025-11-27,3.2,0
3459,2025-11-27,95.2,1
3459,2025-11-27,19.6,1
2058,2025-11-27,5.5,0
2385,2025-11-27,16.9,1
2152,2025-11-27,97.1,1
5412,2025-11-27,27.0,1
385,2025-11-27,96.8,1
416,2025-11-27,36.2,0
2321,2025-11-27,28.3,1
2187,2025-11-27,22.6,0
3039,2025-11-27,39.8,0
394,2025-11-27,22.7,0
269,2025-11-27,24.7,0
295,2025-11-27,4.1,0
3121,2025-11-27,96.1,1
3121,2025-11-27,19.4,1
2212,2025-11-27,51.2,1
2212,2025-11-27,97.3,1
3192,2025-11-27,32.1,1
3155,2025-11-27,27.0,0
3166,2025-11-27,96.9,1
2260,2025-11-27,6.2,0
2249,2025-11-27,19.8,0
3248,2025-11-27,3.1,0
1920,2025-11-27,36.3,0
2342,2025-11-27,14.3,0
2150,2025-11-27,96.1,1
3371,2025-11-27,96.3,1
2079,2025-11-27,17.1,0
2085,2025-11-27,96.6,1
2912,2025-11-27,7.2,0
3351,2025-11-27,7.8,0
303,2025-11-27,4.1,0
2920,2025-11-27,96.6,1
2960,2025-11-27,18.9,0
2967,2025-11-27,96.1,1
3267,2025-11-27,17.3,1
2981,2025-11-27,22.9,1
416,2025-11-27,31.5,0
2356,2025-11-27,30.4,0
5412,2025-11-27,94.7,1
2346,2025-11-27,16.6,0
3267,2025-11-27,96.1,1
2981,2025-11-27,21.9,1
264,2025-11-27,7.0,0
2981,2025-11-27,18.9,1
5303,2025-11-27,19.6,0
1915,2025-11-27,39.6,0
290,2025-11-27,42.1,0
2569,2025-11-27,3.0,0
506,2025-11-27,95.8,1
1802,2025-11-27,6.8,0
3744,2025-11-27,66.6,0
3697,2025-11-27,32.1,1
3697,2025-11-27,96.2,1
3743,2025-11-27,27.5,1
5279,2025-11-27,21.1,0
3743,2025-11-27,24.4,1
5285,2025-11-27,16.2,0
3794,2025-11-27,96.8,1
1783,2025-11-27,39.3,1
1768,2025-11-27,27.0,0
3876,2025-11-27,11.4,0
3794,2025-11-27,44.9,1
1826,2025-11-27,94.7,1
353,2025-11-27,8.4,0
2662,2025-11-27,38.8,1
3781,2025-11-27,95.7,1
2554,2025-11-27,39.5,1
2690,2025-11-27,23.9,1
3775,2025-11-27,23.9,0
2562,2025-11-27,21.6,0
2662,2025-11-27,95.7,1
3691,2025-11-27,97.6,1
351,2025-11-27,8.4,0
3690,2025-11-27,21.4,1
2669,2025-11-27,12.4,0
3951,2025-11-27,97.1,1
3690,2025-11-27,96.1,1
353,2025-11-27,4.8,0
189,2025-11-27,97.5,1
2636,2025-11-27,9.1,0
3670,2025-11-27,96.1,1
3886,2025-11-27,5.8,0
200,2025-11-27,97.1,1
3674,2025-11-27,95.8,1
3850,2025-11-27,20.8,0
510,2025-11-27,42.8,0
2529,2025-11-27,21.2,1
1783,2025-11-27,97.3,1
3690,2025-11-27,26.5,1
